date,symbol,adv,dec,open,high,low,close,qty,trades,new_high,new_low,fiiIdxFutlong,fiiIdxFutshort,fiiIdxCElong,fiiIdxCEshort,fiiIdxPElong,fiiIdxPEshort,fiiStkFutlong,fiiStkFutshort,fiiStkCElong,fiiStkCEshort,fiiStkPElong,fiiStkPEshort,diiIdxFutlong,diiIdxFutshort,diiIdxCElong,diiIdxCEshort,diiIdxPElong,diiIdxPEshort,diiStkFutlong,diiStkFutshort,diiStkCElong,diiStkCEshort,diiStkPElong,diiStkPEshort,propIdxFutlong,propIdxFutshort,propIdxCElong,propIdxCEshort,propIdxPElong,propIdxPEshort,propStkFutlong,propStkFutshort,propStkCElong,propStkCEshort,propStkPElong,propStkPEshort
20220215T,Nifty 50,1467,662,16933.25,17375.0,16839.25,17352.45,28021.71,24885595.0,19,56,88289,76181,482347,332199,580504,321365,1020668,875831,70540,117360,70453,64731,19135,47820,819.0,0,42076,0,45496,1693031.0,480,96781,0,0,30213,31994,784809.0,905243.0,691219.0,818914.0,313966.0,125057.0,242157,512320,301607,194056
20220216T,Nifty 50,1277,830,17408.45,17490.6,17257.7,17322.2,26366.15,20517089.0,24,24,98201,79767,492022,342037,583153,331135,1025711,871655,70955,119907,71525,66685,19228,59524,819.0,0,48026,0,46436,1692108.0,480,96981,0,0,34305,29318,669727.0,946909.0,661793.0,754576.0,313915.0,127035.0,236750,521807,306081,194852
20220217T,Nifty 50,749,1367,17396.55,17442.9,17235.85,17304.6,20351.03,17113375.0,28,21,110868,81710,313509,195024,464193,219270,1047061,880276,71594,123301,73249,67789,21209,64339,819.0,0,47958,0,46681,1686961.0,480,97844,0,0,26574,31840,422793.0,508735.0,435010.0,439599.0,317527.0,131275.0,239351,530631,306476,195322
20220221T,Nifty 50,323,1842,17192.25,17351.05,17070.7,17206.65,25814.76,19553561.0,23,65,113899,79049,381466,273189,532235,326728,1075618,882774,66726,116094,71522,64987,20943,61825,819.0,0,43919,0,45367,1688243.0,480,97976,0,0,30372,27391,639392.0,714344.0,717213.0,704437.0,316499.0,141032.0,244811,503498,301014,192962
20220223T,Nifty 50,1471,648,17194.5,17220.7,17027.85,17063.25,21551.74,18085176.0,24,31,120317,100252,493282,392187,606640,341561,1100921,852237,66665,106525,69259,57769,19715,64788,819.0,0,42193,0,47550,1707016.0,256,96432,0,0,29889,26847,803336.0,1018825.0,766728.0,758944.0,311816.0,133992.0,271021,470034,318131,203817
20220224T,Nifty 50,159,2027,16548.9,16705.25,16203.25,16247.95,38595.44,33428626.0,16,118,81815,89420,243829,172980,384475,163797,1160257,848578,22149,37790,23260,25408,21895,51123,819.0,0,36722,0,33557,1643594.0,0,10197,0,0,28375,20769,389414.0,519316.0,377881.0,357506.0,237484.0,59784.0,73534,201570,156686,55584
20220225T,Nifty 50,1788,337,16515.65,16748.8,16478.3,16658.4,29570.17,23185055.0,13,32,93287,58359,321382,227267,436234,267543,1191952,839918,29319,44993,28432,31978,21895,66593,819.0,0,38704,0,33803,1654961.0,0,23637,0,0,33551,28258,498049.0,592797.0,565099.0,561363.0,236796.0,63506.0,119290,230569,178318,86080
20220228T,Nifty 50,1353,773,16481.6,16815.9,16356.3,16793.9,29110.28,22562484.0,22,26,95164,68769,384102,270708,484774,292477,1235683,828352,32903,48025,31109,35767,21952,68469,819.0,0,37804,0,35344,1680497.0,0,33279,0,0,33607,36549,612888.0,702262.0,685519.0,699481.0,233036.0,75680.0,153445,249189,194018,110139
20220302T,Nifty 50,1027,1115,16593.1,16678.5,16478.65,16605.95,26629.07,24853672.0,27,19,90253,102746,428764,335193,519204,312239,1254559,854699,38845,55574,35556,40379,21222,61298,819.0,0,37824,0,38019,1672135.0,0,43579,0,0,41763,47670,795645.0,1078476.0,666352.0,707530.0,245347.0,84842.0,170986,291212,216927,127202
20220303T,Nifty 50,1158,948,16723.2,16768.95,16442.95,16498.05,27564.5,22891727.0,24,16,95033,116014,320242,196434,430991,193753,1257567,866008,40837,60123,37708,41000,18257,67297,819.0,0,42544,0,38416,1677242.0,0,49267,0,0,46735,49977,412538.0,499082.0,438354.0,395053.0,254115.0,91135.0,183627,325664,232607,139944
20220304T,Nifty 50,561,1565,16339.45,16456.0,16133.8,16245.35,28889.98,25334849.0,22,22,92739,120773,384865,267518,463171,233445,1258192,862260,46418,65341,39337,44123,16340,60287,819.0,0,38494,0,40894,1690222.0,0,57481,0,0,43961,55277,589858.0,728943.0,522774.0,474643.0,259024.0,91386.0,199004,353296,249049,149937
20220307T,Nifty 50,429,1757,15867.95,15944.6,15711.45,15863.15,27723.56,27471725.0,20,55,94204,144256,479737,365043,519098,255511,1266682,880999,51823,72845,43513,47651,18105,47064,819.0,0,41169,0,41899,1695866.0,0,62754,0,0,56393,49885,777895.0,1063622.0,511263.0,485375.0,273264.0,95671.0,211051,385964,261791,159103
20220308T,Nifty 50,1498,614,15747.75,16028.75,15671.45,16013.45,26596.13,25534976.0,15,36,97317,160111,565476,418062,590046,293228,1260144,885127,56453,77685,45950,49372,18072,42858,819.0,0,52561,0,47861,1701188.0,0,69194,0,0,61274,49831,915072.0,1153683.0,631672.0,639374.0,278448.0,100332.0,227791,410240,272828,166666
20220309T,Nifty 50,1748,379,16078.0,16418.05,15990.0,16345.35,26474.21,23283574.0,23,8,103170,157636,535895,362176,587049,304420,1257550,879901,56724,79420,48069,51963,17738,52788,859.0,0,54596,0,48889,1682229.0,0,71213,0,0,61024,50342,873744.0,1093491.0,728094.0,815581.0,268406.0,107234.0,238623,409024,271687,179823
20220310T,Nifty 50,1512,619,16757.1,16757.3,16447.9,16594.9,27247.56,23826332.0,29,10,99859,135713,347524,221799,478382,238474,1251258,865979,56866,81915,50316,53386,30539,56991,819.0,0,54546,0,53352,1667713.0,0,81736,0,0,50777,55305,441315.0,565868.0,424203.0,437432.0,261295.0,119495.0,249190,404054,266984,189295
20220314T,Nifty 50,975,1161,16633.7,16887.95,16606.5,16871.3,22691.94,21132566.0,37,15,102870,127189,396123,241445,555779,319964,1237407,859020,67051,88911,56848,58973,31116,61526,959.0,0,55846,0,54494,1649349.0,0,92896,0,0,58738,71232,766148.0,812115.0,722302.0,802210.0,267576.0,137879.0,277577,438510,278437,215859
20220316T,Nifty 50,1510,600,16876.65,16987.9,16837.85,16975.35,20884.73,19731119.0,26,15,90695,108029,496622,320507,632586,380735,1230324,844826,70370,93045,60926,62919,30388,57220,969.0,0,55741,0,56574,1644819.0,0,101973,0,0,54589,63780,882380.0,954198.0,773217.0,886354.0,265665.0,144953.0,291948,446338,289422,229016
20220317T,Nifty 50,1357,765,17202.9,17344.6,17175.75,17287.05,35620.49,23729323.0,34,12,128787,96384,403199,211230,547294,314157,1225476,830516,71914,92742,62106,63748,28883,66220,969.0,0,53874,0,58180,1627603.0,0,109723,0,0,54528,68106,446466.0,490724.0,471746.0,519951.0,250543.0,171879.0,323320,426305,281835,259376
20220321T,Nifty 50,893,1258,17329.5,17353.35,17096.4,17117.6,22615.97,21569122.0,39,14,124653,98425,535395,345606,630182,338961,1209509,835120,73187,97020,63970,65015,27799,66009,939.0,0,57066,0,59084,1640988.0,0,111525,0,0,51206,66420,818042.0,993372.0,637108.0,663194.0,268206.0,178557.0,321408,482138,299043,263634
20220322T,Nifty 50,978,1151,17120.4,17334.4,17006.3,17315.5,23095.76,20934271.0,31,21,132238,95581,512011,336426,641844,326066,1199089,843438,77239,100252,67019,68149,25430,75736,939.0,0,57026,0,58048,1646883.0,0,116696,0,0,59937,63247,804825.0,913643.0,733440.0,796050.0,277600.0,187638.0,328662,474451,300326,270650
20220323T,Nifty 50,849,1250,17405.05,17442.4,17199.6,17245.65,24459.07,20569134.0,29,19,128453,104423,530939,365459,641330,323412,1189993,841336,78376,104799,68168,71141,25230,76690,979.0,0,57026,0,57858,1636686.0,0,117771,0,0,61801,59518,960469.0,1261010.0,718391.0,770173.0,286171.0,195445.0,330483,498449,311620,278722
20220324T,Nifty 50,868,1254,17094.95,17291.75,17091.15,17222.75,23548.35,19848982.0,29,20,125272,110849,452995,279576,571231,250953,1202392,870688,79225,108273,68122,71535,24120,76716,959.0,0,44144,0,57493,1629718.0,0,119256,0,0,54395,57222,531152.0,620841.0,502859.0,497180.0,294416.0,205673.0,336488,511329,316721,288668
20220325T,Nifty 50,712,1410,17289.0,17294.9,17076.55,17153.0,22846.9,19433018.0,31,25,123032,111248,495147,326524,596155,277309,1203255,876600,76400,105987,66919,71245,24120,74784,979.0,0,44566,0,57784,1619249.0,0,119788,0,0,52029,56565,705054.0,776092.0,641643.0,608713.0,300519.0,216882.0,339418,517739,321220,291474
20220328T,Nifty 50,672,1507,17181.85,17235.1,17003.9,17222.0,25105.91,21472367.0,32,44,123986,96833,512282,315973,627379,317499,1211488,896337,72623,96747,62496,63124,24120,73800,979.0,0,44996,0,58315,1621233.0,0,119322,0,0,60410,67550,745146.0,872538.0,623849.0,677428.0,302187.0,232227.0,349841,518327,319811,296365
20220329T,Nifty 50,921,1237,17297.2,17343.65,17235.7,17325.3,30944.15,21780761.0,43,48,131993,97035,551229,325947,651594,329966,1201441,901735,71039,90023,60485,60004,24636,73257,979.0,0,45011,0,57868,1623317.0,0,117086,0,0,61981,63338,790265.0,886311.0,763532.0,840453.0,296111.0,229959.0,363810,504482,323993,307191
20220330T,Nifty 50,1376,751,17468.15,17522.5,17387.2,17498.25,32871.36,22624292.0,44,34,134038,87298,598208,345633,680881,369116,1200189,871929,62346,80052,57409,57219,24635,78657,979.0,0,43011,0,57593,1612798.0,0,115202,0,0,71009,68170,714560.0,844975.0,830517.0,952041.0,290919.0,231176.0,378350,468421,340149,317174
20220401T,Nifty 50,1785,356,17436.9,17703.7,17422.7,17670.45,29378.43,20571711.0,46,10,103468,42254,225542,137250,286690,179892,1079394,815429,14163,31763,15284,20789,29259,87092,979.0,0,20892,0,44266,1595822.0,0,23159,0,0,39889,45998,596918.0,562866.0,691146.0,709361.0,239225.0,96472.0,163167,284551,185965,115387
20220405T,Nifty 50,1487,655,18080.6,18095.45,17921.55,17957.4,31876.87,24383981.0,55,6,112311,38866,383083,269507,434108,269698,1063415,826537,21663,45557,22389,28941,22115,82135,979.0,0,20954,0,45437,1573267.0,0,49017,0,0,27719,36799,779612.0,1008421.0,780881.0,928705.0,245137.0,114312.0,218160,368936,235140,160850
20220406T,Nifty 50,1313,834,17842.75,17901.0,17779.85,17807.65,41353.65,24738739.0,50,6,110655,38569,370245,275802,450072,289463,1051687,843756,25569,49804,25855,30430,19856,76522,979.0,0,20972,0,43947,1576961.0,0,61243,2450,0,22574,37835,860302.0,1183528.0,739688.0,866165.0,258073.0,113688.0,236579,417822,261642,175557
20220407T,Nifty 50,917,1229,17723.3,17787.5,17623.7,17639.55,48503.65,26738664.0,55,9,95861,46097,292010,207155,379599,181477,1026040,861938,27002,54461,28789,32201,21559,70930,979.0,0,22762,0,41946,1584552.0,0,66788,2450,0,23811,36691,438856.0,584688.0,405637.0,418361.0,277614.0,116722.0,248455,473301,295155,187726
20220408T,Nifty 50,1463,688,17698.15,17842.75,17600.55,17784.35,34219.31,22357395.0,57,5,91889,40584,341570,249909,444267,218629,1013080,868891,29423,58193,30159,34263,18942,73938,979.0,0,25801,0,42122,1589507.0,0,82491,2450,0,33223,35816,630799.0,768105.0,634162.0,657887.0,284235.0,126557.0,282225,494098,305021,204722
20220411T,Nifty 50,1195,993,17740.9,17779.05,17650.95,17674.95,28578.31,23475481.0,80,10,77836,50794,311937,247821,447307,226831,1017057,888385,32178,64456,32575,36113,19668,74055,979.0,0,25801,0,42467,1584764.0,0,89196,2450,0,30626,34975,745429.0,952659.0,715902.0,718006.0,296661.0,124356.0,291730,544932,326321,216168
20220412T,Nifty 50,549,1609,17584.85,17595.3,17442.35,17530.3,26678.54,24453864.0,51,10,71201,61674,285384,246714,477303,229519,1011229,893705,32302,65324,35166,35327,18532,65605,979.0,0,25809,0,42672,1588131.0,0,95370,1225,0,27635,40687,771543.0,1033866.0,678161.0,750841.0,305529.0,120570.0,287988,584096,344434,212099
20220413T,Nifty 50,1193,953,17599.9,17663.65,17457.4,17475.65,22642.8,20195646.0,63,8,65013,77400,291745,217335,455554,201377,1013250,898929,32190,67907,35256,35912,18535,69992,939.0,0,27449,0,42811,1592504.0,0,98423,0,0,33482,39429,427785.0,554569.0,435733.0,418981.0,306256.0,123241.0,292899,599543,353207,214783
20220418T,Nifty 50,869,1344,17183.45,17237.75,17067.85,17173.65,26322.94,25886052.0,74,16,61905,79088,355722,276842,510994,237958,1017744,920914,34420,67114,34957,33300,18481,62988,939.0,0,27483,0,42746,1617498.0,0,93001,0,0,32689,46842,761725.0,997142.0,584968.0,579550.0,321141.0,130925.0,311489,661396,357801,222932
20220419T,Nifty 50,668,1469,17258.95,17275.65,16824.7,16958.65,29816.33,26503892.0,71,13,66907,67762,408316,313011,536423,260118,1034522,944887,34378,68026,36053,29178,18481,68165,939.0,0,27493,0,45720,1624245.0,0,91905,0,0,41897,38513,797245.0,1087554.0,593004.0,560502.0,321245.0,135174.0,320505,683099,362318,226494
20220420T,Nifty 50,1075,1084,17045.25,17186.9,16978.95,17136.55,23449.64,22370680.0,49,13,64527,64146,415479,310263,568053,299814,1057676,946391,36213,64995,37113,29570,17064,69309,939.0,0,26073,0,47728,1622618.0,0,93603,0,0,31990,33837,814066.0,1117485.0,667366.0,725727.0,317650.0,139477.0,323707,673341,356749,235751
20220421T,Nifty 50,1495,614,17234.6,17414.7,17215.5,17392.6,24414.78,20147248.0,56,12,70692,69544,360933,228750,504139,224328,1082023,953007,37190,64603,35832,31085,17064,69365,979.0,0,25319,0,47673,1622483.0,0,93758,0,0,29402,50251,412852.0,478495.0,433592.0,481633.0,320772.0,161190.0,341105,642314,354827,259981
20220422T,Nifty 50,789,1343,17242.75,17315.3,17149.2,17171.95,26475.87,21681112.0,55,10,64929,74392,417362,304316,563640,249831,1083447,968747,36178,66110,38095,29293,17086,64771,979.0,0,25295,0,47946,1616349.0,0,95397,0,0,27276,49947,723214.0,878768.0,635088.0,616710.0,338187.0,165879.0,333784,666511,370359,251513
20220425T,Nifty 50,441,1738,17009.05,17054.3,16888.7,16953.95,25435.79,22045729.0,42,23,73692,97920,396312,306719,621294,327816,1101107,977209,36822,66820,38867,29730,17568,55411,979.0,0,24432,0,49705,1619385.0,0,95869,0,0,41050,58591,854757.0,1017189.0,714115.0,760556.0,346304.0,161899.0,324706,669973,366555,237753
20220426T,Nifty 50,1281,865,17121.3,17223.85,17064.45,17200.8,22905.3,20404140.0,49,21,78182,99294,471627,338918,672830,318088,1107105,964196,36611,62085,37076,28311,17559,58445,939.0,0,25444,0,49984,1636080.0,0,96801,0,0,41610,51225,726231.0,923299.0,741200.0,835051.0,343909.0,175580.0,343463,631513,363364,253751
20220427T,Nifty 50,596,1546,17073.35,17110.7,16958.45,17038.4,27530.94,22351156.0,33,24,58824,119465,586884,400901,733738,326066,1099162,963404,33275,53848,32055,22439,17727,56231,939.0,0,21093,0,49665,1653539.0,0,97245,0,0,48709,36681,817285.0,1179171.0,843299.0,914615.0,342033.0,170762.0,348474,614701,376343,251967
20220428T,Nifty 50,1023,1106,17189.5,17322.5,17071.05,17245.05,25940.68,21770662.0,43,17,37386,69741,187838,117791,371233,156403,1060211,932181,6821,18559,8103,8428,17745,71880,939.0,0,18949,0,40401,1602165.0,0,10572,0,0,36207,22352,349677.0,391088.0,448700.0,449896.0,257582.0,90851.0,102740,239418,160989,76034
20220429T,Nifty 50,702,1421,17329.25,17377.65,17053.25,17102.55,26154.99,23337570.0,33,21,39150,66548,391402,263966,484299,206654,1095339,984620,14390,31500,15177,15080,22200,72928,939.0,0,22454,0,42113,1683596.0,0,20939,0,0,40524,27290,628128.0,784637.0,643180.0,598538.0,288639.0,99487.0,153439,335800,222058,111134
20220502T,Nifty 50,698,1465,16924.45,17092.25,16917.25,17069.1,22023.96,20930593.0,32,34,38304,75061,293680,224691,492065,234105,1106182,987100,17133,33827,17150,16962,19914,73708,939.0,0,26984,0,43215,1696163.0,0,33944,0,0,45142,27029,668321.0,822620.0,678781.0,674311.0,301429.0,99496.0,177980,385841,245112,125757
20220504T,Nifty 50,364,1815,17096.6,17132.85,16623.95,16677.6,23794.83,23888920.0,30,31,36835,111395,386999,336596,513568,224275,1107422,1002538,18035,36721,18505,17450,20702,68565,939.0,0,31593,0,43304,1696148.0,0,45070,0,0,48675,33104,933196.0,1369418.0,652243.0,652263.0,318463.0,101331.0,186328,442220,278162,134533
20220505T,Nifty 50,920,1221,16854.75,16945.7,16651.85,16682.65,20101.46,19437960.0,23,29,38562,100925,242365,193837,397649,169442,1121976,981546,19026,40020,19409,18538,16249,72921,939.0,0,31865,0,44882,1700515.0,0,56617,0,0,40247,30877,530225.0,633543.0,449390.0,382962.0,319133.0,106731.0,202465,453969,288401,143061
20220506T,Nifty 50,401,1754,16415.55,16484.2,16340.9,16411.25,21736.85,23112226.0,10,56,36450,128678,334498,286681,520614,232463,1138120,1004627,21720,44633,21844,19946,16615,68567,939.0,0,35024,0,44426,1703240.0,0,66396,0,0,51458,29837,701245.0,890849.0,552840.0,505856.0,333396.0,111068.0,219687,511693,303606,157983
20220509T,Nifty 50,515,1645,16227.7,16403.7,16142.1,16301.85,21764.51,22029215.0,20,56,41441,142065,382324,304313,567629,263817,1153980,1025110,23987,47163,23444,21481,16726,63137,939.0,0,35083,0,45312,1709224.0,0,71809,0,0,54961,28540,779356.0,1051653.0,681964.0,665936.0,342581.0,109849.0,235559,563021,313706,167338
20220512T,Nifty 50,408,1779,16021.1,16041.95,15735.75,15808.0,24130.97,24163535.0,15,111,31806,156445,427220,363518,615133,294082,1196998,1079267,29091,54425,31454,23543,21082,42593,979.0,0,30724,0,46339,1710503.0,0,83639,0,0,60817,32331,620113.0,802984.0,461807.0,411944.0,359284.0,111113.0,266614,647480,341064,188166
20220513T,Nifty 50,1420,709,15977.0,16083.6,15740.85,15782.15,24432.15,24716399.0,14,42,40685,129667,432730,364225,584158,283157,1221983,1092226,31431,61727,33859,25964,21034,38944,979.0,0,28502,0,46294,1706472.0,0,83349,0,0,49925,29665,752080.0,989022.0,557888.0,495868.0,358626.0,116479.0,279740,655811,345653,204444
20220516T,Nifty 50,1406,746,15845.1,15977.95,15739.65,15842.3,20512.09,19034651.0,11,38,51199,128446,418321,357391,569031,278170,1249165,1087051,34265,60925,33428,27959,20852,40454,979.0,0,28502,0,46885,1705467.0,0,84016,0,0,36155,28563,817630.0,1028357.0,610589.0,602674.0,354238.0,123607.0,290645,658633,351136,217901
20220517T,Nifty 50,1828,322,15912.6,16284.25,15900.8,16259.3,21028.17,20878737.0,10,22,49902,114528,454146,340984,617032,358576,1266398,1073488,34788,58850,31144,30037,23275,45186,979.0,0,30002,0,47186,1707255.0,0,85309,0,0,40630,35779,811088.0,889236.0,767296.0,935388.0,340239.0,131784.0,306290,609123,343659,238828
20220518T,Nifty 50,1164,976,16318.15,16399.8,16211.2,16240.3,22632.81,21275257.0,15,8,50928,114597,494061,402835,667874,377242,1270680,1067691,34830,59493,32652,31148,23226,49168,979.0,0,30270,0,49072,1693658.0,0,87063,0,0,30842,30905,868891.0,1190043.0,659429.0,823443.0,356688.0,142955.0,308057,640214,359620,245172
20220519T,Nifty 50,399,1760,15917.4,15984.75,15775.2,15809.4,21256.23,20957252.0,8,26,54218,129605,399948,306786,562931,258522,1306589,1110625,34556,62945,34072,29394,23777,43568,859.0,0,30236,0,51254,1684636.0,0,87733,0,0,31798,29650,577445.0,750361.0,424752.0,436235.0,381611.0,151307.0,310859,692022,373195,243659
20220520T,Nifty 50,1763,372,16043.8,16283.05,16003.85,16266.15,20346.03,18641582.0,21,16,71416,109794,493781,318388,613723,329520,1338770,1094496,35479,57849,31199,29785,22846,50562,859.0,0,30615,0,51239,1704512.0,0,91909,0,0,34036,32998,672958.0,692306.0,609299.0,694872.0,374472.0,172529.0,338813,640910,370777,265748
20220523T,Nifty 50,849,1325,16290.95,16414.7,16185.75,16214.7,20954.22,19854821.0,30,26,67567,106672,491099,312694,633154,327457,1359169,1109161,36227,57824,33005,29774,27350,55872,859.0,0,27697,0,50687,1701265.0,0,92717,0,0,34256,30133,614386.0,812433.0,669162.0,732479.0,376477.0,181996.0,347115,648928,381456,281919
20220524T,Nifty 50,573,1574,16225.55,16262.8,16078.6,16125.15,22924.99,18768375.0,23,31,68085,115427,567846,365491,661978,386160,1366781,1091406,33199,56932,33300,28711,27390,56249,859.0,0,32196,0,53277,1701512.0,0,94681,0,0,40141,28894,758924.0,953657.0,766602.0,805527.0,371506.0,186449.0,357615,644575,385153,291596
20220525T,Nifty 50,352,1799,16196.35,16223.35,16006.95,16025.8,18839.92,19393604.0,21,51,85197,118104,567365,409183,659639,365204,1378777,1101521,29177,53345,31749,24625,27427,55999,859.0,0,34779,0,56374,1702624.0,0,94798,0,0,40299,33007,859387.0,1180190.0,706694.0,767781.0,358843.0,187092.0,368669,618034,387150,289575
20220526T,Nifty 50,1171,974,16105.0,16204.45,15903.7,16170.15,22667.75,22138455.0,14,75,66395,81805,193076,124863,272488,124298,1360760,1067869,7103,14943,10050,7301,25546,59106,819.0,0,29102,0,44351,1677401.0,0,1508,0,0,44607,25419,443481.0,445216.0,489338.0,457605.0,255063.0,86544.0,111176,201549,163317,91960
20220530T,Nifty 50,1606,559,16527.9,16695.5,16506.15,16661.4,19631.62,18147052.0,18,24,83968,66716,303374,193182,412405,235713,1398796,1072099,16828,24246,18201,17100,25898,69756,819.0,0,29122,0,46209,1693497.0,0,9869,0,0,47503,25095,735348.0,788137.0,758259.0,838406.0,253635.0,104272.0,190684,273113,204624,156229
20220531T,Nifty 50,1129,991,16578.45,16690.75,16521.9,16584.55,32722.92,22038484.0,27,16,76339,73200,316439,222701,438831,248024,1413627,1012072,18431,27839,21641,19064,26322,68647,819.0,0,29238,0,44361,1722767.0,0,14348,0,0,42035,30317,736714.0,924420.0,729640.0,785339.0,254383.0,113366.0,209276,297414,225345,173849
20220602T,Nifty 50,1303,814,16481.65,16646.4,16443.05,16628.0,20693.07,17509358.0,20,15,54502,83258,238602,177183,354919,174764,1403595,1020112,21548,32090,26173,23830,25825,75922,819.0,0,31143,0,43319,1704424.0,0,47566,0,0,41738,33246,532081.0,526389.0,552589.0,509248.0,270014.0,119675.0,238676,347169,252104,193842
