date,symbol,adv,dec,open,high,low,close,qty,trades,new_high,new_low
2019-01-10,Nifty 50,880,886,10859.35,10859.35,10801.80,10821.60,10862.93,9360673.0,17,37
2019-01-11,Nifty 50,737,1017,10834.75,10850.15,10739.40,10794.95,10223.69,8940911.0,17,24
2019-01-14,Nifty 50,653,1137,10807.00,10808.00,10692.35,10737.60,10437.46,9129407.0,17,37
2019-01-15,Nifty 50,1137,629,10777.55,10896.95,10777.55,10886.80,11346.03,9487111.0,23,35
2019-01-16,Nifty 50,882,865,10899.65,10928.15,10876.90,10890.30,11614.99,10091357.0,17,26
2019-01-17,Nifty 50,669,1099,10920.85,10930.65,10844.65,10905.20,11764.83,10041423.0,19,30
2019-01-18,Nifty 50,522,1230,10914.85,10928.20,10852.20,10906.95,11089.95,10231730.0,11,48
2019-01-21,Nifty 50,553,1238,10919.35,10987.45,10885.75,10961.85,11415.47,9916829.0,17,57
2019-01-22,Nifty 50,538,1244,10949.80,10949.80,10864.15,10922.75,11902.74,11243659.0,13,73
2019-01-23,Nifty 50,677,1073,10931.05,10944.80,10811.95,10831.50,11438.56,9660162.0,15,64
2019-01-24,Nifty 50,591,1178,10844.05,10866.60,10798.65,10849.80,11383.08,10443098.0,7,62
2019-01-25,Nifty 50,443,1356,10859.75,10931.70,10756.45,10780.55,14430.98,12492253.0,10,83
2019-01-30,Nifty 50,984,811,10702.25,10710.20,10612.85,10651.80,13457.89,12800096.0,19,106
2019-01-31,Nifty 50,1024,760,10690.55,10838.05,10678.55,10830.95,18453.58,13983432.0,11,105
2019-02-01,Nifty 50,819,962,10851.35,10983.45,10813.45,10893.65,16774.22,14208303.0,8,72
2019-02-04,Nifty 50,460,1387,10876.75,10927.90,10814.15,10912.25,18056.06,12268196.0,5,133
2019-02-05,Nifty 50,555,1274,10908.65,10956.70,10886.70,10934.35,21766.17,11170844.0,15,147
2019-02-06,Nifty 50,743,1047,10965.10,11072.60,10962.70,11062.45,19973.98,12551500.0,13,175
2019-02-07,Nifty 50,1037,760,11070.45,11118.10,11043.60,11069.40,19264.8,12212603.0,11,130
2019-02-08,Nifty 50,600,1211,11023.50,11041.20,10925.45,10943.60,16795.54,12043604.0,10,121
2019-02-11,Nifty 50,547,1299,10930.90,10930.90,10857.10,10888.80,13348.19,10837146.0,14,144
2019-02-12,Nifty 50,717,1077,10879.70,10910.90,10823.80,10831.40,13496.98,11766806.0,8,130
2019-02-13,Nifty 50,685,1116,10870.55,10891.65,10772.10,10793.65,15346.87,11602901.0,11,102
2019-02-14,Nifty 50,854,932,10786.10,10792.70,10718.75,10746.05,19886.5,13684636.0,7,112
2019-02-15,Nifty 50,642,1158,10780.25,10785.75,10620.40,10724.40,16131.69,12408112.0,11,100
2019-02-18,Nifty 50,583,1216,10738.65,10759.90,10628.40,10640.95,14552.47,10762037.0,14,116
2019-02-19,Nifty 50,1024,753,10636.70,10722.85,10585.65,10604.35,12782.76,9921435.0,15,84
2019-02-20,Nifty 50,1119,676,10655.45,10752.70,10646.40,10735.45,13784.65,10894020.0,18,54
2019-02-21,Nifty 50,1218,571,10744.10,10808.85,10721.50,10789.85,15889.9,11820832.0,14,45
2019-02-22,Nifty 50,1226,589,10782.70,10801.55,10758.40,10791.65,22098.05,11155582.0,15,24
2019-02-25,Nifty 50,1111,691,10813.25,10887.10,10788.05,10880.10,22069.73,12052303.0,16,31
2019-02-26,Nifty 50,610,1188,10775.30,10888.75,10729.30,10835.30,17629.21,11706560.0,8,28
2019-02-27,Nifty 50,849,955,10881.20,10939.70,10751.20,10806.65,17487.69,12571434.0,16,18
2019-02-28,Nifty 50,1076,697,10865.70,10865.70,10784.85,10792.50,19875.2,12033081.0,10,31
2019-03-01,Nifty 50,1432,380,10842.65,10877.90,10823.10,10863.50,18182.16,11013400.0,14,31
2019-03-05,Nifty 50,1540,336,10864.85,10994.90,10817.00,10987.45,22244.1,15810884.0,22,42
2019-03-06,Nifty 50,1246,617,11024.85,11062.30,10998.85,11053.00,21796.44,13835092.0,19,18
2019-03-07,Nifty 50,871,940,11077.95,11089.05,11027.10,11058.20,19193.08,12148598.0,21,16
2019-03-08,Nifty 50,800,1006,11038.85,11049.00,11008.95,11035.40,16194.78,10895178.0,17,20
2019-03-11,Nifty 50,1312,524,11068.75,11180.90,11059.85,11168.05,17581.29,12346682.0,23,19
2019-03-12,Nifty 50,1193,645,11231.35,11320.40,11227.00,11301.20,18734.0,13941333.0,25,19
2019-03-13,Nifty 50,657,1184,11326.20,11352.30,11276.60,11341.70,16951.95,12417162.0,25,22
2019-03-14,Nifty 50,775,1056,11382.50,11383.45,11313.75,11343.25,15583.16,12012155.0,15,40
2019-03-15,Nifty 50,770,1069,11376.85,11487.00,11370.80,11426.85,21151.18,13197743.0,26,38
2019-03-18,Nifty 50,777,1073,11473.85,11530.15,11412.50,11462.20,15850.92,11331494.0,22,44
2019-03-19,Nifty 50,963,882,11500.3,11543.85,11451.25,11532.4,17563.74,11943664.0,25,28
2019-03-20,Nifty 50,691,1160,11553.35,11556.10,11503.10,11521.05,17099.78,11468082.0,19,32
2019-03-22,Nifty 50,644,1192,11549.20,11572.80,11434.55,11456.90,17841.75,11888159.0,18,35
2019-03-25,Nifty 50,468,1403,11395.65,11395.65,11311.60,11354.25,14215.95,9742783.0,22,50
2019-03-26,Nifty 50,1039,809,11375.20,11496.75,11352.45,11483.25,16708.05,10679369.0,19,50
2019-03-27,Nifty 50,857,988,11531.45,11546.20,11413.00,11445.05,18378.02,12362956.0,17,46
2019-03-28,Nifty 50,1174,642,11463.65,11588.50,11452.45,11570.00,23371.67,13546967.0,20,44
2019-03-29,Nifty 50,1042,792,11625.45,11630.35,11570.15,11623.90,24420.03,13562647.0,30,36
2019-04-01,Nifty 50,1303,557,11665.20,11738.10,11644.75,11669.15,21927.87,12725657.0,32,31
2019-04-02,Nifty 50,835,948,11711.55,11729.35,11655.85,11713.20,19173.35,12409098.0,22,31
2019-04-03,Nifty 50,620,1219,11735.30,11761.00,11629.15,11643.95,16957.92,12124195.0,25,26
2019-04-04,Nifty 50,696,1109,11660.20,11662.55,11559.20,11598.00,17277.55,11973441.0,15,27
2019-04-05,Nifty 50,1148,641,11638.40,11689.65,11609.50,11665.95,14876.5,10369286.0,16,32
2019-04-08,Nifty 50,700,1110,11704.35,11710.30,11549.10,11604.50,16364.05,11135117.0,14,34
2019-04-09,Nifty 50,800,995,11612.05,11683.90,11569.70,11671.95,14043.26,11451450.0,17,27
2019-04-10,Nifty 50,771,1013,11646.85,11680.05,11571.75,11584.30,14245.2,10747178.0,25,24
2019-04-11,Nifty 50,811,976,11592.55,11606.70,11550.55,11596.70,14681.65,10204274.0,18,29
2019-04-12,Nifty 50,982,804,11612.85,11657.35,11578.80,11643.45,14884.23,9969684.0,22,24
2019-04-15,Nifty 50,1033,767,11667.00,11704.60,11648.25,11690.35,15847.78,10088717.0,27,34
2019-04-16,Nifty 50,896,891,11736.20,11810.95,11731.55,11787.15,16750.08,12254719.0,34,33
2019-04-18,Nifty 50,543,1288,11856.15,11856.15,11738.50,11752.80,17286.65,12746616.0,25,27
2019-04-22,Nifty 50,418,1418,11727.05,11727.05,11583.95,11594.45,13337.82,9529825.0,16,47
2019-04-23,Nifty 50,738,1080,11612.95,11645.95,11564.8,11575.95,14522.4,10434933.0,15,36
2019-04-24,Nifty 50,991,797,11601.50,11740.85,11578.85,11726.15,14631.06,11131607.0,18,27
2019-04-25,Nifty 50,758,1036,11735.70,11796.75,11624.30,11641.80,18758.32,11724762.0,16,29
2019-04-26,Nifty 50,736,1053,11683.75,11762.90,11661.75,11754.65,14514.36,10339533.0,14,37
2019-04-30,Nifty 50,482,1404,11748.75,11756.25,11655.90,11748.15,18555.78,13364005.0,15,58
2019-05-02,Nifty 50,719,1110,11725.55,11789.30,11699.55,11724.75,16668.28,12010045.0,13,63
2019-05-03,Nifty 50,713,1099,11722.60,11770.90,11699.35,11712.25,14118.72,10767913.0,15,53
2019-05-06,Nifty 50,574,1237,11605.80,11632.55,11571.35,11598.25,13061.58,9793257.0,10,64
2019-05-07,Nifty 50,575,1264,11651.50,11657.05,11484.45,11497.90,14704.1,10818397.0,10,63
2019-05-08,Nifty 50,441,1370,11478.70,11479.10,11346.95,11359.45,16586.33,11782372.0,8,93
2019-05-09,Nifty 50,753,1044,11322.40,11357.60,11255.05,11301.80,14774.57,11054184.0,6,94
2019-05-10,Nifty 50,861,899,11314.15,11345.80,11251.05,11278.90,15715.09,11079784.0,12,70
2019-05-13,Nifty 50,350,1492,11258.70,11300.20,11125.60,11148.20,16141.5,10730347.0,7,100
2019-05-14,Nifty 50,859,963,11151.65,11294.75,11108.30,11222.05,17727.61,13027480.0,7,123
2019-05-15,Nifty 50,657,1159,11271.70,11286.80,11136.95,11157.00,15219.9,12100753.0,8,77
2019-05-16,Nifty 50,846,959,11180.35,11281.55,11143.35,11257.10,14323.02,11498812.0,6,104
2019-05-17,Nifty 50,1022,774,11261.90,11426.15,11259.85,11407.15,15562.39,12330062.0,12,79
2019-05-20,Nifty 50,1516,334,11651.90,11845.20,11591.70,11828.25,20004.36,14400362.0,22,55
2019-05-21,Nifty 50,605,1198,11863.65,11883.55,11682.80,11709.10,15537.47,12985853.0,19,31
2019-05-22,Nifty 50,983,818,11727.95,11784.80,11682.40,11737.90,16502.44,12668218.0,9,41
2019-05-23,Nifty 50,800,990,11901.30,12041.15,11614.50,11657.05,23747.68,17083886.0,28,40
2019-05-24,Nifty 50,1449,362,11748.00,11859.00,11658.10,11844.10,18586.61,13805608.0,16,29
2019-05-27,Nifty 50,1367,485,11855.50,11957.15,11812.40,11924.75,18185.61,12613732.0,26,28
2019-05-28,Nifty 50,976,827,11958.35,11958.55,11864.90,11928.75,23331.35,16809036.0,34,23
2019-05-29,Nifty 50,680,1120,11905.80,11931.90,11836.80,11861.10,14439.11,11433841.0,27,25
2019-05-30,Nifty 50,866,932,11865.30,11968.55,11859.40,11945.90,18872.68,11124707.0,17,30
2019-05-31,Nifty 50,641,1195,11999.80,12039.25,11829.45,11922.80,18901.81,13543607.0,23,32
2019-06-03,Nifty 50,892,935,11953.75,12103.05,11920.10,12088.55,13622.98,11117609.0,34,55
2019-06-04,Nifty 50,781,1060,12052.65,12095.20,12005.85,12021.65,13965.15,11093393.0,24,45
2019-06-06,Nifty 50,469,1382,12039.80,12039.80,11830.25,11843.75,17056.2,13149021.0,16,72
2019-06-07,Nifty 50,710,1125,11865.20,11897.50,11769.50,11870.65,15033.67,11277081.0,7,86
2019-06-10,Nifty 50,701,1143,11934.90,11975.05,11871.75,11922.70,16407.61,10583638.0,14,113
2019-06-11,Nifty 50,815,1020,11959.85,12000.35,11904.35,11965.60,15503.89,10944199.0,14,110
2019-06-12,Nifty 50,694,1124,11962.45,11962.45,11866.35,11906.20,12552.29,9595590.0,12,76
2019-06-13,Nifty 50,590,1226,11873.90,11931.35,11817.05,11914.05,14908.3,11281799.0,12,88
2019-06-14,Nifty 50,520,1289,11910.10,11911.85,11797.70,11823.30,13433.17,10424480.0,5,114
2019-06-17,Nifty 50,413,1444,11844.00,11844.05,11657.75,11672.15,12924.64,9634420.0,8,155
2019-06-18,Nifty 50,649,1193,11677.05,11727.20,11641.15,11691.50,15259.12,11661240.0,14,151
2019-06-19,Nifty 50,462,1390,11744.45,11802.50,11625.10,11691.45,19381.89,13211415.0,13,205
2019-06-20,Nifty 50,1132,701,11653.65,11843.50,11635.05,11831.75,20406.16,12693524.0,9,187
2019-06-21,Nifty 50,899,920,11827.60,11827.95,11705.10,11724.10,18585.9,13130792.0,12,98
2019-06-24,Nifty 50,761,1058,11725.80,11754.00,11670.20,11699.65,14185.41,10118409.0,11,82
2019-06-25,Nifty 50,966,830,11681.00,11814.40,11651.00,11796.45,15160.31,10624011.0,23,99
2019-06-26,Nifty 50,1083,705,11768.15,11871.85,11757.55,11847.55,17983.56,11126779.0,10,73
2019-06-27,Nifty 50,1062,737,11860.85,11911.15,11821.05,11841.55,21890.41,12496374.0,12,52
2019-06-28,Nifty 50,822,974,11861.15,11871.70,11775.50,11788.85,14311.0,10400082.0,14,41
2019-07-01,Nifty 50,909,908,11839.90,11884.65,11830.80,11865.60,12146.96,9091676.0,12,52
2019-07-02,Nifty 50,836,951,11890.3,11917.45,11814.7,11910.3,13620.51,9691017.0,11,43
2019-07-03,Nifty 50,958,813,11932.15,11945.20,11887.05,11916.75,12521.31,9393868.0,14,51
2019-07-04,Nifty 50,920,863,11928.80,11969.25,11923.65,11946.75,12929.64,9415611.0,11,43
2019-07-05,Nifty 50,468,1317,11964.75,11981.75,11797.90,11811.15,15495.03,11369661.0,27,56
2019-07-08,Nifty 50,351,1488,11770.40,11771.90,11523.30,11558.60,14318.19,11500242.0,15,95
2019-07-09,Nifty 50,882,919,11531.6,11582.55,11461,11555.9,13314.8,11724313.0,18,81
2019-07-10,Nifty 50,593,1192,11536.15,11593.70,11475.65,11498.90,11407.78,10338284.0,13,78
2019-07-11,Nifty 50,931,841,11561.45,11599.00,11519.50,11582.90,11997.04,10107996.0,20,81
2019-07-12,Nifty 50,898,895,11601.15,11639.55,11538.60,11552.50,13188.08,10579755.0,17,80
2019-07-15,Nifty 50,605,1241,11614.75,11618.40,11532.30,11588.35,11653.25,9886701.0,14,116
2019-07-16,Nifty 50,871,952,11596.65,11670.05,11573.95,11662.60,13671.58,10789625.0,11,119
2019-07-17,Nifty 50,876,931,11670.75,11706.65,11651.15,11687.50,13602.13,10734789.0,16,82
2019-07-18,Nifty 50,438,1372,11675.60,11677.15,11582.40,11596.90,13698.22,11642670.0,14,115
2019-07-19,Nifty 50,403,1449,11627.95,11640.35,11399.30,11419.25,14659.37,12619226.0,20,147
2019-07-22,Nifty 50,541,1283,11392.85,11398.15,11301.25,11346.20,13705.73,11840414.0,5,181
2019-07-23,Nifty 50,925,913,11372.25,11398.15,11302.80,11331.05,14108.05,11638870.0,10,125
2019-07-24,Nifty 50,566,1260,11322.45,11359.75,11229.80,11271.30,14461.75,12303994.0,8,124
2019-07-25,Nifty 50,809,1021,11290.40,11361.40,11239.35,11252.15,18040.42,12953918.0,5,132
2019-07-26,Nifty 50,994,816,11247.45,11307.60,11210.05,11284.30,15851.2,11144233.0,8,134
2019-07-29,Nifty 50,488,1341,11307.50,11310.95,11152.40,11189.20,22473.5,11106942.0,10,139
2019-07-30,Nifty 50,346,1514,11213.70,11267.45,11072.65,11085.40,20112.93,12603478.0,9,196
2019-07-31,Nifty 50,853,988,11034.05,11145.30,10999.40,11118.00,18075.33,13209941.0,7,243
2019-08-01,Nifty 50,531,1291,11060.20,11076.75,10881.00,10980.00,15491.45,13464784.0,4,175
2019-08-02,Nifty 50,793,1013,10930.30,11080.15,10848.95,10997.35,18045.18,13694936.0,9,192
2019-08-05,Nifty 50,497,1354,10895.80,10895.80,10782.60,10862.60,15735.65,12822920.0,30,210
2019-08-06,Nifty 50,1329,498,10815.40,11018.55,10813.80,10948.25,16125.42,13953437.0,23,132
2019-08-07,Nifty 50,854,974,10958.10,10975.65,10835.90,10855.50,16425.84,13010737.0,26,88
2019-08-08,Nifty 50,1057,742,10899.20,11058.05,10842.95,11032.45,15739.35,12779882.0,26,79
2019-08-09,Nifty 50,1170,633,11087.90,11181.45,11062.80,11109.65,16653.11,12170435.0,12,75
2019-08-13,Nifty 50,546,1277,11139.40,11145.90,10901.60,10925.85,17018.15,13765528.0,29,78
2019-08-14,Nifty 50,988,817,11003.25,11078.15,10935.60,11029.40,15594.29,12826394.0,11,87
2019-08-16,Nifty 50,870,944,11043.65,11068.65,10924.30,11047.80,15461.55,12797304.0,29,91
2019-08-19,Nifty 50,955,889,11094.80,11146.90,11037.85,11053.90,12830.36,10159277.0,29,77
2019-08-20,Nifty 50,641,1185,11063.90,11076.30,10985.30,11017.00,13826.23,10377316.0,22,92
2019-08-21,Nifty 50,452,1398,11018.15,11034.20,10906.65,10918.70,15229.13,10681850.0,25,138
2019-08-22,Nifty 50,348,1521,10905.30,10908.25,10718.30,10741.35,19279.39,12913786.0,31,206
2019-08-23,Nifty 50,1044,802,10699.60,10862.55,10637.15,10829.35,18909.56,13285114.0,25,227
2019-08-26,Nifty 50,1344,490,11000.30,11070.30,10756.55,11057.85,19690.18,13225983.0,46,91
2019-08-27,Nifty 50,1297,516,11106.55,11141.75,11049.50,11105.35,20486.07,15900443.0,32,51
2019-08-28,Nifty 50,691,1145,11101.30,11129.65,10987.65,11046.10,16397.01,11397750.0,27,43
2019-08-29,Nifty 50,640,1188,10996.05,11021.10,10922.40,10948.30,17790.06,10865890.0,36,76
2019-08-30,Nifty 50,1038,762,10987.80,11042.60,10874.80,11023.25,17290.71,12487064.0,20,69
2019-09-03,Nifty 50,544,1259,10960.95,10967.50,10772.70,10797.90,13796.94,10610928.0,21,78
2019-09-04,Nifty 50,936,852,10790.40,10858.75,10746.35,10844.65,14046.93,11266438.0,22,66
2019-09-05,Nifty 50,1161,640,10860.95,10920.10,10816.00,10847.90,15005.63,11288364.0,15,60
2019-09-06,Nifty 50,1195,618,10883.80,10957.05,10867.45,10946.20,14391.83,10310805.0,15,40
2019-09-09,Nifty 50,1187,639,10936.70,11028.85,10889.80,11003.05,13476.21,9692242.0,24,42
2019-09-11,Nifty 50,1378,484,11028.50,11054.80,11011.65,11035.70,19220.71,13187748.0,25,53
2019-09-12,Nifty 50,990,871,11058.30,11081.75,10964.95,10982.80,17038.92,11710209.0,23,24
2019-09-13,Nifty 50,1157,678,10986.80,11084.45,10945.75,11075.90,17281.08,10597856.0,20,22
2019-09-16,Nifty 50,985,860,10994.85,11052.70,10968.20,11003.50,15366.52,11451652.0,15,36
2019-09-17,Nifty 50,516,1328,11000.10,11000.10,10796.50,10817.60,17015.01,12671923.0,22,43
2019-09-18,Nifty 50,921,889,10872.80,10885.15,10804.85,10840.65,14906.66,11019495.0,19,43
2019-09-19,Nifty 50,408,1405,10845.2,10845.2,10670.25,10704.8,18008.1,10988135.0,13,56
2019-09-20,Nifty 50,1389,488,10746.80,11381.90,10691.00,11274.20,35498.25,23670157.0,36,45
2019-09-23,Nifty 50,1236,630,11542.70,11694.85,11471.35,11600.20,24678.94,20124913.0,46,42
2019-09-24,Nifty 50,811,1026,11590.70,11655.05,11539.20,11588.20,19053.71,15643277.0,33,38
2019-09-25,Nifty 50,497,1343,11564.85,11564.95,11416.10,11440.20,17420.28,14276495.0,22,47
2019-09-26,Nifty 50,986,836,11469.85,11610.85,11466.35,11571.20,20965.78,15236640.0,25,66
2019-09-27,Nifty 50,651,1181,11556.35,11593.60,11499.75,11512.40,17505.89,12732446.0,17,75
2019-09-30,Nifty 50,518,1369,11491.15,11508.25,11390.80,11474.45,22285.56,13905012.0,22,101
2019-10-01,Nifty 50,389,1472,11515.40,11554.20,11247.90,11359.90,27986.46,16103396.0,11,135
2019-10-03,Nifty 50,702,1133,11322.25,11370.40,11257.35,11314.00,20635.31,13847634.0,18,122
2019-10-04,Nifty 50,671,1178,11388.45,11400.30,11158.35,11174.75,19458.12,12975923.0,12,88
2019-10-07,Nifty 50,608,1245,11196.20,11233.85,11112.65,11126.40,16818.91,11018315.0,15,124
2019-10-09,Nifty 50,986,862,11152.95,11321.60,11090.15,11313.30,19296.38,12592226.0,16,130
2019-10-10,Nifty 50,644,1188,11280.50,11293.35,11208.55,11234.55,18677.36,11383130.0,10,120
2019-10-11,Nifty 50,879,952,11257.70,11362.90,11189.40,11305.05,18974.38,12157989.0,11,127
2019-10-14,Nifty 50,919,914,11335.90,11420.45,11290.05,11341.15,18019.53,11633644.0,19,125
2019-10-15,Nifty 50,855,955,11360.85,11462.35,11342.10,11428.30,16989.96,12093280.0,13,117
2019-10-16,Nifty 50,833,996,11464.95,11481.05,11411.10,11464.00,17922.33,12454759.0,16,122
2019-10-17,Nifty 50,1125,707,11466.30,11599.10,11439.65,11586.35,20134.24,13247147.0,18,129
2019-10-18,Nifty 50,1304,517,11580.30,11684.70,11553.15,11661.85,24479.24,13904157.0,26,88
2019-10-22,Nifty 50,912,942,11657.15,11714.35,11573.65,11588.35,22289.33,16914790.0,34,84
2019-10-23,Nifty 50,911,910,11596.20,11651.60,11554.40,11604.10,19048.03,14182054.0,24,62
2019-10-24,Nifty 50,775,1030,11661.65,11679.60,11534.65,11582.60,24081.24,13947969.0,26,67
2019-10-25,Nifty 50,778,1025,11646.15,11646.90,11490.75,11583.90,22140.46,13265956.0,33,74
2019-10-29,Nifty 50,1076,773,11643.95,11809.40,11627.35,11786.85,23673.88,14717851.0,34,52
2019-10-30,Nifty 50,1030,792,11883.90,11883.95,11784.45,11844.10,21223.51,14062547.0,39,47
2019-10-31,Nifty 50,1138,690,11890.45,11945.00,11855.10,11877.45,32004.36,15806699.0,32,40
2019-11-01,Nifty 50,1074,791,11886.60,11918.30,11843.35,11890.60,29003.39,13808587.0,25,42
2019-11-04,Nifty 50,1075,774,11928.90,11989.15,11905.35,11941.30,22139.84,13663753.0,30,36
2019-11-05,Nifty 50,690,1147,11974.60,11978.95,11861.90,11917.20,18800.36,13292085.0,17,30
2019-11-06,Nifty 50,891,940,11911.50,12002.90,11850.25,11966.05,18889.84,13036504.0,21,25
2019-11-07,Nifty 50,945,884,12021.10,12021.40,11946.85,12012.05,19363.36,13137746.0,35,35
2019-11-08,Nifty 50,684,1134,11987.15,12034.15,11888.75,11908.15,22918.79,14260147.0,29,29
2019-11-11,Nifty 50,882,954,11879.20,11932.65,11853.95,11913.45,17692.73,12059257.0,23,35
2019-11-13,Nifty 50,679,1175,11908.30,11946.80,11823.20,11840.45,21503.77,14583354.0,27,37
2019-11-14,Nifty 50,711,1133,11858.75,11895.65,11802.65,11872.10,22075.5,12552411.0,27,35
2019-11-15,Nifty 50,844,1042,11904.20,11973.65,11879.25,11895.45,24650.63,12011373.0,21,54
2019-11-18,Nifty 50,847,1019,11915.15,11946.20,11867.60,11884.50,21711.55,11547762.0,27,51
2019-11-19,Nifty 50,855,987,11919.45,11958.85,11881.75,11940.10,27123.18,12178719.0,20,42
2019-11-20,Nifty 50,886,967,12004.75,12038.60,11966.05,11999.10,37636.64,12506776.0,21,43
2019-11-21,Nifty 50,730,1099,12025.65,12028.20,11956.90,11968.40,28472.95,12646448.0,18,35
2019-11-22,Nifty 50,846,961,11967.30,11968.10,11883.50,11914.40,19301.54,11207087.0,17,28
2019-11-25,Nifty 50,1105,768,11922.45,12084.50,11919.75,12073.75,21554.81,12121596.0,18,37
2019-11-26,Nifty 50,753,1098,12110.20,12132.45,12006.35,12037.70,39512.86,17106574.0,16,35
2019-11-27,Nifty 50,932,894,12068.50,12114.90,12055.15,12100.70,19586.11,11416283.0,18,37
2019-11-28,Nifty 50,971,869,12132.10,12158.80,12099.95,12151.15,24708.83,12657683.0,24,31
2019-11-29,Nifty 50,876,934,12146.20,12147.40,12017.40,12056.05,26706.05,13984854.0,26,31
2019-12-02,Nifty 50,711,1134,12137.05,12137.15,12023.70,12048.20,31537.39,12067439.0,27,36
2019-12-03,Nifty 50,573,1264,12067.65,12068.60,11956.40,11994.20,23102.57,11251328.0,24,43
2019-12-04,Nifty 50,992,839,11969.95,12054.70,11935.30,12043.20,25738.71,12422920.0,19,43
2019-12-05,Nifty 50,791,1033,12071.25,12081.2,11998.75,12018.4,17971.18,11104511.0,20,27
2019-12-06,Nifty 50,527,1316,12047.35,12057.05,11888.85,11921.50,23001.32,11051545.0,20,38
2019-12-09,Nifty 50,735,1116,11939.10,11981.95,11888.05,11937.50,18357.97,10541687.0,16,51
2019-12-10,Nifty 50,500,1357,11950.50,11953.20,11844.70,11856.80,18169.94,10794048.0,14,56
2019-12-11,Nifty 50,696,1123,11867.35,11923.20,11832.30,11910.15,20485.78,11889587.0,10,89
2019-12-12,Nifty 50,1081,744,11944.30,12005.50,11934.00,11971.80,19394.86,11549638.0,8,78
2019-12-13,Nifty 50,1197,629,12026.40,12098.85,12023.60,12086.70,19590.9,11344728.0,14,50
2019-12-16,Nifty 50,831,1035,12131.35,12134.65,12046.30,12053.95,15234.58,10506543.0,21,41
2019-12-17,Nifty 50,1073,755,12082.45,12182.75,12070.35,12165.00,18283.74,11933482.0,26,31
2019-12-18,Nifty 50,856,966,12197.00,12237.70,12163.45,12221.65,17507.49,11461169.0,14,28
2019-12-19,Nifty 50,930,863,12223.40,12268.35,12191.15,12259.70,16484.11,10391009.0,17,40
2019-12-20,Nifty 50,888,938,12266.45,12293.90,12252.75,12271.80,19813.36,11485432.0,16,29
2019-12-23,Nifty 50,826,1020,12235.45,12287.15,12213.25,12262.75,15037.74,9377917.0,18,40
2019-12-24,Nifty 50,828,999,12269.25,12283.70,12202.10,12214.55,12892.35,8178976.0,18,40
2019-12-26,Nifty 50,987,852,12211.85,12221.55,12118.85,12126.55,15784.78,8770434.0,16,35
2019-12-27,Nifty 50,1137,703,12172.90,12258.45,12157.90,12245.80,13988.13,9066813.0,22,26
2019-12-30,Nifty 50,1089,778,12274.90,12286.45,12213.80,12255.85,14303.19,8997642.0,28,24
